Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Order_Weekday_Name,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2017-100993,2017-05-02,2017-10-02,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,2017,5,May,2,1,Tuesday,153,5.233992155991479,0.010628025176186101
CA-2017-100993,2017-05-02,2017-10-02,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,2017,5,May,2,1,Tuesday,153,6.325662771550828,0.03183950255648853
CA-2017-100993,2017-05-02,2017-10-02,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,2017,5,May,2,1,Tuesday,153,5.081205587465545,0.00910957259434241
CA-2017-131296,2017-04-10,2017-09-10,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2017,4,April,10,0,Monday,153,5.482187723331842,0.013647101151045574
CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,2016,2,February,11,3,Thursday,121,4.584559232083967,0.005508990768480325
CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,2016,2,February,11,3,Thursday,121,4.774811689624672,0.0066820599616192414
CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,2016,2,February,11,3,Thursday,121,2.561250216375334,0.0006512225509066199
CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,2016,2,February,11,3,Thursday,121,6.241248081947048,0.029254898769637397
CA-2017-166429,2017-02-09,2017-08-09,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198.0,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2017,2,February,9,3,Thursday,181,6.908734799095638,0.05711192056136344
CA-2016-112767,2016-02-08,2016-06-08,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,2016,2,February,8,0,Monday,121,5.629418059367339,0.015825919457553787
CA-2016-140375,2016-02-10,2016-05-10,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852.0,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,2016,2,February,10,2,Wednesday,90,3.017493765335504,0.0010791230827764664
CA-2016-140375,2016-02-10,2016-05-10,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,2016,2,February,10,2,Wednesday,90,2.1258479144939915,0.0003899563607745502
CA-2016-136700,2016-06-12,2016-11-12,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101.0,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2016,6,June,12,6,Sunday,153,2.298577071596507,0.00048024520163383953
CA-2018-102736,2018-05-09,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,2018,5,May,9,2,Wednesday,123,4.506100949775808,0.00508657614086522
CA-2018-102736,2018-05-09,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,2018,5,May,9,2,Wednesday,123,4.289911345766076,0.004080369868808028
CA-2018-102736,2018-05-09,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552,2018,5,May,9,2,Wednesday,123,2.8065069404432417,0.0008569439604594307
CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,2016,8,August,11,3,Thursday,0,4.221711158142542,0.003805503207711079
CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2016,8,August,11,3,Thursday,0,6.3116985108534855,0.03139674436726209
CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,2016,8,August,11,3,Thursday,0,2.551006451492524,0.0006436794325563502
CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,2016,8,August,11,3,Thursday,0,8.443503593270366,0.26533741682711987
CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2016,8,August,11,3,Thursday,0,6.360894795172664,0.032984456490321896
CA-2018-128769,2018-07-09,2018-12-09,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,37211.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2018,7,July,9,0,Monday,153,4.413622196263632,0.004629417452970085
CA-2017-116337,2017-07-11,2017-12-11,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,2017,7,July,11,1,Tuesday,153,3.8168328184243974,0.0025088868791685016
CA-2017-116337,2017-07-11,2017-12-11,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,2017,7,July,11,1,Tuesday,153,5.752851964889841,0.01791673471664219
CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,2015,3,March,10,1,Tuesday,122,1.6759744362343447,0.00021646463871834648
CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,2015,3,March,10,1,Tuesday,122,3.48969654024457,0.0017840617795107647
CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2015,3,March,10,1,Tuesday,122,1.7796868879937857,0.0002498372229346913
CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2015,3,March,10,1,Tuesday,122,1.0253244928982777,7.040243793585081e-05
CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,2015,3,March,10,1,Tuesday,122,2.7770786275126333,0.0008295144391857226
CA-2018-104136,2018-01-11,2018-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,2018,1,January,11,3,Thursday,90,5.250701512606374,0.010808602857904678
CA-2018-104136,2018-01-11,2018-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,2018,1,January,11,3,Thursday,90,3.737431494696102,0.0023105942982939867
CA-2017-123050,2017-04-04,2017-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180.0,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2017,4,April,4,1,Tuesday,122,4.426521874560433,0.004690676717148033
CA-2017-123050,2017-04-04,2017-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180.0,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2017,4,April,4,1,Tuesday,122,3.4663607075685685,0.0017408602835046745
CA-2017-123050,2017-04-04,2017-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180.0,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,2017,4,April,4,1,Tuesday,122,4.510529781833971,0.005109548364931951
CA-2018-102204,2018-01-05,2018-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2018,1,January,5,4,Friday,151,1.4651055415441803,0.0001584054853556643
CA-2018-102204,2018-01-05,2018-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,2018,1,January,5,4,Friday,151,6.839756912810799,0.053299331393989985
CA-2018-102204,2018-01-05,2018-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,2018,1,January,5,4,Friday,151,7.939130297050971,0.1601977759915572
CA-2015-109855,2015-01-09,2015-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2015,1,January,9,4,Friday,120,3.2085830353827687,0.001325074456864049
CA-2015-109855,2015-01-09,2015-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,2015,1,January,9,4,Friday,120,5.8805329864007,0.020368933918511693
CA-2016-129217,2016-10-05,2016-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,2016,10,October,5,2,Wednesday,0,4.276249365519713,0.004023796481181005
CA-2016-129217,2016-10-05,2016-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505.0,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2016,10,October,5,2,Wednesday,0,3.631885732593816,0.0020702431181331194
CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2016,5,May,3,1,Tuesday,123,2.5024190748726314,0.0006089353722763199
CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2016,5,May,3,1,Tuesday,123,1.7425692250372833,0.00023749393836152268
CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,2016,5,May,3,1,Tuesday,123,5.203896790928544,0.010310299888098982
CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2016,5,May,3,1,Tuesday,123,4.117670387525597,0.003420689882175348
CA-2018-134810,2018-09-05,2018-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,2018,9,September,5,2,Wednesday,30,4.193163729836504,0.0036958994122882195
CA-2018-134810,2018-09-05,2018-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,2018,9,September,5,2,Wednesday,30,5.337538079701318,0.011797208520477909
US-2018-168802,2018-03-11,2018-07-11,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,2018,3,March,11,6,Sunday,122,2.963622219635757,0.0010178638185985183
US-2016-158911,2016-05-07,2016-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2016,5,May,7,5,Saturday,184,1.7796868879937857,0.0002498372229346913
US-2016-158911,2016-05-07,2016-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,2016,5,May,7,5,Saturday,184,2.548194389023919,0.0006416222184608221
CA-2018-135419,2018-03-11,2018-09-11,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309.0,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,2018,3,March,11,6,Sunday,184,6.189019484542526,0.027761647060463922
CA-2015-168312,2015-01-03,2015-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,2015,1,January,3,5,Saturday,181,4.929801162218075,0.007817184983662863
CA-2015-168312,2015-01-03,2015-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036.0,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,2015,1,January,3,5,Saturday,181,5.933594409464488,0.021483772523779966
CA-2016-142937,2016-05-12,2016-06-12,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2016,5,May,12,3,Thursday,31,3.829510583853682,0.002542030884040899
CA-2018-144456,2018-08-09,2018-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,2018,8,August,9,3,Thursday,31,4.13804241748782,0.0034929209548627796
CA-2018-144456,2018-08-09,2018-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,33012.0,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,2018,8,August,9,3,Thursday,31,5.07126619040281,0.009018598015451278
CA-2018-118577,2018-06-10,2018-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,2018,6,June,10,6,Sunday,153,4.974662633637438,0.008179940402507652
CA-2018-118577,2018-06-10,2018-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109.0,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,2018,6,June,10,6,Sunday,153,2.012232791986386,0.00033852600838634757
CA-2018-113572,2018-07-11,2018-11-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,2018,7,July,11,2,Wednesday,123,2.1838015570040787,0.0004185287787679962
CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,2017,9,September,3,6,Sunday,91,2.502255288122613,0.0006088210826043463
CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,2017,9,September,3,6,Sunday,91,5.874649792516147,0.020248929762939218
CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,2017,9,September,3,6,Sunday,91,2.9412760877579323,0.0009934058287961287
CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810.0,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,2017,9,September,3,6,Sunday,91,3.966511190712216,0.002928329975312288
CA-2017-101469,2017-02-07,2017-08-07,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2017,2,February,7,1,Tuesday,181,2.163323025660538,0.0004082427082903557
CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2018,3,March,5,0,Monday,153,3.509991994054264,0.0018224631092939561
CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,2018,3,March,5,0,Monday,153,3.3101049612588165,0.0014761654032133913
CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,2018,3,March,5,0,Monday,153,5.925511692939474,0.021310109367215804
CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,2018,3,March,5,0,Monday,153,4.177459468932607,0.0036369259415497475
CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,2018,3,March,5,0,Monday,153,2.1972245773362196,0.0004253861590864232
CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2018,2,February,1,3,Thursday,59,3.4887197391901017,0.0017822331447591843
CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,2018,2,February,1,3,Thursday,59,1.8612855318766652,0.00027863822027208486
CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,2018,2,February,1,3,Thursday,59,6.818300920341367,0.05216603500669794
CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,2018,2,February,1,3,Thursday,59,5.921964404123455,0.021234335314697185
CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,2015,7,July,9,3,Thursday,153,3.344979701663927,0.00153171018379265
CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2015,7,July,9,3,Thursday,153,3.070839746040796,0.0011431252990817852
CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,2015,7,July,9,3,Thursday,153,4.441709636835055,0.004763822107211255
CA-2016-158701,2016-05-01,2016-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,2016,5,May,1,6,Sunday,153,4.481419378551917,0.004960400343006163
CA-2016-158701,2016-05-01,2016-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110.0,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,2016,5,May,1,6,Sunday,153,4.045854353061666,0.003177481460215136
CA-2018-137582,2018-04-09,2018-08-09,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,94601.0,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,2018,4,April,9,0,Monday,122,2.5500699756944134,0.0006429936945245075
CA-2015-139423,2015-01-11,2015-05-11,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050.0,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2015,1,January,11,6,Sunday,120,4.34536265030229,0.004318092386513498
CA-2018-153227,2018-04-12,2018-06-12,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2018,4,April,12,3,Thursday,61,2.546315277916644,0.0006402507423971367
CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038.0,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,2017,1,January,12,3,Thursday,151,4.934042185264735,0.007850786147223156
CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038.0,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,2017,1,January,12,3,Thursday,151,4.719837260966218,0.006319875991134321
CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,2017,1,January,12,3,Thursday,151,6.805667180898352,0.05151001228956843
CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,2017,1,January,12,3,Thursday,151,5.905386370914646,0.0208837517459176
US-2015-120236,2015-03-09,2015-04-09,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,2015,3,March,9,0,Monday,31,2.1610215286722587,0.0004070998115706178
CA-2018-120061,2018-02-11,2018-07-11,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503.0,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2018,2,February,11,6,Sunday,150,5.052237783950769,0.008846934928146656
CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,2016,5,May,12,3,Thursday,123,5.452753719852455,0.013248687354544963
CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,2016,5,May,12,3,Thursday,123,5.109852981155833,0.00937689613708909
CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2016,5,May,12,3,Thursday,123,3.164630810015805,0.0012642723513739962
CA-2017-154067,2017-01-02,2017-07-02,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,2017,1,January,2,0,Monday,181,4.668332760945732,0.005998150564528119
CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711.0,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,2018,8,August,7,1,Tuesday,122,4.441709636835055,0.004763822107211255
